"ACT_CUM_75","Adm_Rate","Avg_Cost_Academic_Year","Avg_Cost_Program_Year","Avg_Fac_Sal","City","City_State","COLLEGE","Compl_Repay_1yr_Rate","Compl_Repay_7yr_Rate","CompletionRate_150_4","CompletionRate_150_L4","Control","Highest_Deg","In_state_Tuition","Institution_Name","Lat","Level_of_institution","Locale","Long","Low_Inc_Aid","Main_Campus","Noncom_Repay_1yr_Rate","Noncom_Repay_7yr_Rate","Out_of_state_Tuition","Parent_Ed_HS","Parent_Ed_MS","Parent_Ed_PS","Percent_2OrMore","Percent_AIAN","Percent_Asian","Percent_Black","Percent_Female","Percent_First_Gen","Percent_Full_time_Fac","Percent_Hisp","Percent_Male","Percent_NHPI","Percent_NRA","Percent_Part_time","Percent_UNKN","Percent_Veterans","Percent_White","Predominant_Ugrad_Deg","Religious_Affiliation","RetentionRate_FT4","RetentionRate_FTL4","RetentionRate_PT4","RetentionRate_PTL4","SAT_M_75","SAT_R_75","SAT_W_75","State","TIV_Approval_Date","Top3Majors","Undergrad_Enrollment","URL","Zip"
0,0.0,16939,0,6833,"Saint_George","Saint_George_UT",2200,0.660899654,0.890476191,0.3349,0.0,"Public","Bachelors_degree",4840,"Dixie_State_University",37.102769,4,"City:_Small_(population_less_than_100,000)",-113.565903,0.426580922,"Yes",0.434337349,0.622347949,13856,0.361522813,0.028480093,0.609997094,0.0344,0.0133,0.0075,0.0273,0.560557342,0.390002906,0.348,0.1193,0.139871383,0.0152,0.0205,0.2561,0.011,0.005091104,0.7513,"Predominantly_associates-degree_granting","",0.5408,0.0,0.3333,0.0,0,0,0,"UT",1967-05-01,"Biomedical_Engineering,_Graphic_Design,_Journalism",7432,"dixie.edu/",847703876
29,0.6574,25809,0,11413,"East_Lansing","East_Lansing_MI",1000,0.70206644,0.883760929,0.7826,0.0,"Public","Graduate_degree",14062,"Michigan_State_University",42.73212,4,"City:_Small_(population_less_than_100,000)",-84.476111,0.266340809,"Yes",0.450606061,0.66509434,37890,0.196163118,0.013358779,0.790478104,0.0297,0.0023,0.05,0.07,0.553479011,0.209521896,0.8663,0.0417,0.012171746,8.0E-4,0.1247,0.0919,0.0082,0.001150086,0.6726,"Predominantly_bachelors-degree_granting","",0.9147,0.0,0.6243,0.0,670,590,580,"MI",1965-11-01,"Italian,_Creative_Writing,_Computer_Engineering",38851,"https://www.msu.edu",488241046
24,0.8909,37969,0,6313,"Crestview_Hills","Crestview_Hills_KY",781,0.722929936,0.761290323,0.5051,0.0,"Private_nonprofit","Graduate_degree",29450,"Thomas_More_College",39.022963,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-84.568923,0.261822376,"Yes",0.460992908,0.628415301,29450,0.350567465,0.017654477,0.631778058,0.0377,0.0014,0.0071,0.0725,0.479815456,0.368221942,0.589,0.0256,0.096885813,0.0028,0.0064,0.0228,0.0704,0.0,0.776,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.7044,0.0,0.0,0.0,570,560,0,"KY",1965-12-01,"Philosophy,_Computer_and_Information_Science,_Neuroscience",1406,"www.thomasmore.edu",410173495
27,0.7215,40837,0,6133,"Milligan_College","Milligan_College_TN",2659,0.0,0.882629108,0.6307,0.0,"Private_nonprofit","Graduate_degree",31450,"Milligan_College",36.300147,4,"Suburb:_Midsize_(outside_principal_city,_in_urbanized_area_with_population_of_at_least_100,000_but_less_than_250,000)",-82.29407,0.251256281,"Yes",0.0,0.673202614,31450,0.0,0.0,0.68134715,0.0318,0.0012,0.0196,0.0318,0.623115578,0.31865285,1.0,0.0599,0.108040201,0.0,0.0367,0.0685,0.0,0.0,0.8191,"Predominantly_bachelors-degree_granting","Christian_Churches_and_Churches_of_Christ",0.7861,0.0,0.0,0.0,570,590,588,"TN",1965-12-01,"Neuroscience,_Chemical_Engineering,_Art_History",818,"www.milligan.edu",37682
0,0.0,41463,0,6066,"Lakewood","Lakewood_CO",294,0.687817259,0.0,0.5347,0.0,"Private_nonprofit","Graduate_degree",29360,"Colorado_Christian_University",39.71388,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-105.09456,0.493990987,"Yes",0.38919214,0.0,29360,0.393626439,0.054883446,0.551490115,0.0396,0.0062,0.013,0.1294,0.727591387,0.448509885,0.1844,0.1384,0.401602404,0.0038,0.0,0.6308,0.0292,0.006259389,0.6404,"Predominantly_bachelors-degree_granting","Undenominational",0.7806,0.0,0.2571,0.0,0,0,0,"CO",1972-01-07,"Biology,_Forensic_Science,_Journalism",4697,"WWW.CCU.EDU",80226
30,0.5075,57355,0,11734,"New_York","New_York_NY",1493,0.850533808,0.934693878,0.8177,0.0,"Private_nonprofit","Graduate_degree",40670,"Yeshiva_University",40.850605,4,"City:_Large_(population_of_250,000_or_more)",-73.929873,0.282051282,"Yes",0.693693694,0.848375451,40670,0.0,0.0,0.856140351,0.0011,4.0E-4,0.0,0.0,0.516239316,0.143859649,0.5305,0.0011,0.0,0.0,0.0444,0.019,0.0019,0.0,0.9511,"Predominantly_bachelors-degree_granting","",0.8689,0.0,0.8125,0.0,680,680,660,"NY",1966-12-01,"Applied_Mathematics,_Latin_American_Studies,_Accounting",2679,"www.yu.edu",100333299
0,0.5579,33372,0,6578,"Ramsey","Ramsey_NJ",1271,0.467980296,0.58018018,0.5845,0.0,"Private_for-profit","Associate_degree",17272,"Eastwick_College-Ramsey",41.057866,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-74.131486,0.515384615,"Yes",0.288951841,0.431952663,17272,0.405454546,0.047272727,0.547272727,0.0,0.0026,0.1053,0.2131,0.766153846,0.452727273,0.4138,0.1964,0.184615385,0.0321,0.0,0.5276,0.0077,0.021538462,0.4429,"Predominantly_associates-degree_granting","",0.5192,0.0,0.6667,0.0,0,0,0,"NJ",1976-09-02,"Nursing,_English,_Physics",779,"www.eastwickcollege.edu",74462551
25,0.8464,22806,0,8943,"Norfolk","Norfolk_VA",2257,0.580969808,0.765106383,0.5091,0.0,"Public","Graduate_degree",9750,"Old_Dominion_University",36.886418,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-76.30666,0.401954178,"Yes",0.413177471,0.572760667,26730,0.312213835,0.019923277,0.667862888,0.066,0.0034,0.0445,0.2909,0.60197664,0.332137112,0.9505,0.0842,0.125112309,0.0029,0.0145,0.2261,0.0312,0.005390836,0.4625,"Predominantly_bachelors-degree_granting","",0.7766,0.0,0.5,0.0,570,560,0,"VA",1965-12-01,"Chemistry,_Civil_Engineering,_Latin_American_Studies",19606,"www.odu.edu",23529
0,0.0,28082,0,2375,"El_Dorado_Hills","El_Dorado_Hills_CA",2570,0.298701299,0.0,0.3455,0.0,"Private_nonprofit","Graduate_degree",10144,"SUM_Bible_College_and_Theological_Seminary",38.620464,4,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-121.055684,0.491002571,"Yes",0.269005848,0.0,10144,0.466666667,0.06969697,0.463636364,0.0144,0.0,0.0755,0.1493,0.503856041,0.536363636,0.0,0.2518,0.308483291,0.0054,0.0,0.1133,0.0378,0.0,0.4658,"Predominantly_bachelors-degree_granting","Assemblies_of_God_Church",0.5222,0.0,0.6667,0.0,0,0,0,"CA",2005-07-28,"Forensic_Science,_Geography,_Epidemiology",556,"www.sum.edu",95762
0,0.0,25405,0,7535,"Columbia","Columbia_SC",2440,0.386992275,0.60945946,0.0957,0.0,"Private_for-profit","Graduate_degree",17306,"South_University-Columbia",34.098042,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-80.961839,0.656954488,"No",0.156818496,0.308683645,17306,0.420435226,0.051853111,0.527711663,0.0,0.0124,0.0124,0.652,0.762866865,0.472288337,0.2645,0.0395,0.236707784,0.0045,0.0034,0.4282,0.0271,0.016234227,0.2486,"Predominantly_bachelors-degree_granting","",0.4211,0.0,0.0,0.0,0,0,0,"SC",2002-04-03,"Chemistry,_Culinary_Arts,_Aerospace_Engineering",885,"www.southuniversity.edu/columbia#location=Columbia,%20SC",29203
33,0.1871,63330,0,11759,"Waterville","Waterville_ME",820,0.904411765,0.0,0.8905,0.0,"Private_nonprofit","Bachelors_degree",50960,"Colby_College",44.564211,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-69.66337,0.18429003,"Yes",0.578947368,0.0,50960,0.0,0.0,0.891025641,0.0452,0.0032,0.0596,0.0373,0.567975831,0.108974359,0.9025,0.0703,0.0,0.0016,0.1134,0.0,0.0516,0.0,0.6179,"Predominantly_bachelors-degree_granting","",0.9252,0.0,0.0,0.0,745,725,730,"ME",1965-12-01,"English,_German,_Russian",1879,"www.colby.edu",49018840
26,0.6542,24599,0,7512,"Montevallo","Montevallo_AL",28,0.551587302,0.769047619,0.4988,0.0,"Public","Graduate_degree",12040,"University_of_Montevallo",33.10625,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-86.865099,0.371428571,"Yes",0.378472222,0.590631365,24310,0.304118268,0.021119324,0.674762408,0.0321,0.0038,0.0088,0.153,0.682758621,0.325237592,0.696,0.0438,0.039408867,0.0,0.0129,0.0925,0.0383,0.0,0.7074,"Predominantly_bachelors-degree_granting","",0.7325,0.0,0.5,0.0,580,620,585,"AL",1965-12-01,"Finance,_English,_Chemistry",2399,"www.montevallo.edu",351156000
24,0.6917,37135,0,7573,"Fort_Wayne","Fort_Wayne_IN",617,0.415966387,0.695774648,0.3289,0.0,"Private_nonprofit","Graduate_degree",26370,"Indiana_Institute_of_Technology",41.078365,4,"City:_Large_(population_of_250,000_or_more)",-85.116479,0.734894384,"Yes",0.237309645,0.462672811,26370,0.481935216,0.051079734,0.46698505,0.0265,0.0026,0.0042,0.3697,0.661044703,0.53301495,1.0,0.041,0.14540691,0.0014,0.0432,0.4008,0.1564,0.013590961,0.3551,"Predominantly_bachelors-degree_granting","",0.5558,0.0,0.2397,0.0,540,500,490,"IN",1965-12-01,"International_Studies,_Graphic_Design,_German",7179,"www.indianatech.edu",468031228
27,0.8692,40638,0,6109,"Saint_Paul","Saint_Paul_MN",1070,0.833594977,0.952830189,0.6319,0.0,"Private_nonprofit","Graduate_degree",29460,"University_of_Northwestern-St_Paul",45.033703,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-93.167822,0.203549061,"Yes",0.598603839,0.795093795,29460,0.0,0.0,0.835722161,0.0271,0.0021,0.0388,0.0361,0.5782881,0.164277839,1.0,0.043,0.075156576,0.0011,0.0096,0.1434,0.0143,0.0,0.8279,"Predominantly_bachelors-degree_granting","Other_Protestant",0.8273,0.0,0.9,0.0,600,630,0,"MN",1966-01-01,"Biochemistry,_European_History,_Psychology",1883,"https://www.unwsp.edu",551131598
30,0.5968,28000,0,12298,"Amherst","Amherst_MA",917,0.80625543,0.892296369,0.7614,0.0,"Public","Graduate_degree",14971,"University_of_Massachusetts-Amherst",42.385999,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-72.526728,0.228432151,"Yes",0.582401731,0.756069026,32204,0.197718631,0.017823194,0.784458175,0.0267,0.0012,0.0986,0.0386,0.515474436,0.215541825,0.792,0.0575,0.033216189,4.0E-4,0.0494,0.0705,0.0711,0.003514341,0.6564,"Predominantly_bachelors-degree_granting","",0.9127,0.0,0.5,0.0,680,650,0,"MA",1965-12-01,"Korean,_Latin_American_Studies,_Culinary_Arts",22958,"www.umass.edu",1003
28,0.7875,35979,0,7483,"Steubenville","Steubenville_OH",1701,0.818456884,0.894295302,0.7617,0.0,"Private_nonprofit","Graduate_degree",25680,"Franciscan_University_of_Steubenville",40.376919,4,"City:_Small_(population_less_than_100,000)",-80.620524,0.125615764,"Yes",0.551724138,0.757575758,25680,0.0,0.0,0.890862944,0.0211,0.0025,0.0191,0.0069,0.589901478,0.109137056,1.0,0.1075,0.0,5.0E-4,0.0088,0.0255,0.0167,0.0,0.817,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.8353,0.0,0.0,0.0,630,670,0,"OH",1965-12-01,"Entrepreneurship,_Art,_Fashion_Design",2038,"www.franciscan.edu",439521763
0,0.0,22766,0,4999,"Marshall","Marshall_TX",2197,0.371134021,0.489795918,0.1903,0.0,"Private_nonprofit","Bachelors_degree",12064,"Wiley_College",32.537646,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-94.376821,0.697621744,"Yes",0.201657459,0.30733945,12064,0.394459103,0.021108179,0.584432718,0.0,0.0024,0.0016,0.8234,0.626274066,0.415567282,0.6105,0.0282,0.062287656,8.0E-4,0.0944,0.071,0.0258,0.0,0.0234,"Predominantly_bachelors-degree_granting","United_Methodist",0.6556,0.0,0.0,0.0,0,0,0,"TX",1965-12-01,"Anthropology,_Theology,_Nutrition",1240,"wileyc.edu",75670
24,0.8635,38552,0,6805,"Pittsburgh","Pittsburgh_PA",1810,0.695296524,0.849056604,0.5661,0.0,"Private_nonprofit","Graduate_degree",27764,"Carlow_University",40.439293,4,"City:_Large_(population_of_250,000_or_more)",-79.963448,0.382608696,"Yes",0.333992095,0.607633588,27764,0.342995169,0.025362319,0.631642512,0.0459,0.0036,0.0151,0.1945,0.84673913,0.368357488,1.0,0.0266,0.105434783,0.0029,0.0029,0.2154,0.0689,0.0,0.6396,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.7397,0.0,0.0,0.0,530,540,530,"PA",1965-12-01,"Ethnic_Studies,_English,_Japanese",1393,"www.carlow.edu",152133165
0,0.0,16952,0,5250,"La_Junta","La_Junta_CO",314,0.423913044,0.57615894,0.0,0.3744,"Public","Associate_degree",3569,"Otero_Junior_College",37.969984,2,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-103.544874,0.569961489,"Yes",0.293736501,0.356299213,5909,0.455621302,0.054733728,0.48964497,0.0274,0.0069,0.0057,0.064,0.485237484,0.51035503,1.0,0.28,0.133504493,0.0,0.0457,0.3737,0.0217,0.0,0.5486,"Predominantly_certificate-degree_granting","",0.0,0.4861,0.0,0.4444,0,0,0,"CO",1967-02-02,"Physics,_Applied_Mathematics,_Nursing",875,"WWW.OJC.EDU",81050
0,0.0,24702,0,5614,"New_York","New_York_NY",1397,0.327619048,0.480978261,0.0,0.4194,"Private_for-profit","Associate_degree",14070,"Mandl_School-The_College_of_Allied_Health",40.764404,2,"City:_Large_(population_of_250,000_or_more)",-73.983786,0.793103448,"Yes",0.183035714,0.256410256,14070,0.444444444,0.082621083,0.472934473,0.0015,0.0046,0.0417,0.4552,0.848060345,0.527065527,0.3818,0.4228,0.114224138,0.0015,0.0,0.2824,0.0154,0.034482759,0.0571,"Predominantly_associates-degree_granting","",0.0,0.2199,0.0,1.0,0,0,0,"NY",1973-02-01,"Anthropology,_Accounting,_Computer_Engineering",648,"www.mandl.edu",100195516
28,0.8778,52168,0,8374,"Collegeville","Collegeville_MN",1078,0.881944444,0.958974359,0.7893,0.0,"Private_nonprofit","Graduate_degree",41732,"Saint_Johns_University",45.580075,4,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-94.393621,0.138282387,"Yes",0.739130435,0.908653846,41732,0.153364632,0.021909233,0.824726135,0.004,0.0051,0.0274,0.0462,0.0,0.175273865,0.8443,0.0758,0.0,0.0034,0.0433,0.0097,0.0,0.0,0.7948,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.8869,0.0,0.0,0.0,590,550,540,"MN",1966-01-01,"European_History,_Medieval_and_Renaissance_Studies,_Aerospace_Engineering",1754,"www.csbsju.edu",56321
0,0.0,13174,0,5264,"Ephraim","Ephraim_UT",2203,0.714285714,0.0,0.4674,0.0,"Public","Bachelors_degree",3592,"Snow_College",39.360177,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-111.58296,0.369929453,"Yes",0.610351563,0.0,12070,0.310506567,0.015009381,0.674484053,0.014,0.0105,0.0071,0.0145,0.532627866,0.325515948,1.0,0.0502,0.104938272,0.0274,0.0311,0.1137,0.0048,0.0,0.8404,"Predominantly_associates-degree_granting","",0.6294,0.0,0.2297,0.0,0,0,0,"UT",1967-07-10,"Sports_Management,_Cell_Biology,_Political_Science",3509,"https://www.snow.edu",84627
0,0.0,9953,0,5850,"El_Paso","El_Paso_TX",2103,0.502358491,0.614334471,0.0,0.1523,"Public","Associate_degree",2746,"El_Paso_Community_College",31.773359,2,"City:_Large_(population_of_250,000_or_more)",-106.373616,0.706406732,"Yes",0.296124031,0.47146402,4522,0.370235155,0.117255449,0.512509396,0.0012,0.0024,0.0063,0.0223,0.551612097,0.487490605,0.4665,0.8553,0.138881946,0.0017,0.0174,0.6955,0.0164,0.005332,0.0769,"Predominantly_associates-degree_granting","",0.0,0.6799,0.0,0.5199,0,0,0,"TX",1972-01-07,"Spanish,_Art_History,_Portuguese",27406,"www.epcc.edu",79925
0,0.5714,54332,0,5550,"Philadelphia","Philadelphia_PA",1870,0.656804734,0.87037037,0.5714,0.0,"Private_nonprofit","Graduate_degree",38301,"Moore_College_of_Art_and_Design",39.957078,4,"City:_Large_(population_of_250,000_or_more)",-75.172105,0.331838565,"Yes",0.53271028,0.650406504,38301,0.0,0.0,0.685990338,0.0815,0.0,0.0435,0.2201,0.0,0.314009662,0.1667,0.0598,0.0,0.0027,0.0136,0.0109,0.0272,0.0,0.5516,"Predominantly_bachelors-degree_granting","",0.7292,0.0,1.0,0.0,0,0,0,"PA",1965-12-01,"Anthropology,_Ancient_Studies,_Industrial_Engineering",368,"www.moore.edu",191031179
24,0.6513,21321,0,7119,"Bluffton","Bluffton_SC",1990,0.593220339,0.72,0.2437,0.0,"Public","Bachelors_degree",10166,"University_of_South_Carolina-Beaufort",32.303308,4,"Town:_Fringe_(in_urban_cluster_up_to_10_miles_from_an_urbanized_area)",-80.973595,0.395768025,"Yes",0.346518987,0.5075,20630,0.296013571,0.013570823,0.690415606,0.0403,0.0035,0.0106,0.2245,0.709247649,0.309584394,0.687,0.0674,0.0830721,0.001,0.0146,0.1213,0.0579,0.0,0.5803,"Predominantly_bachelors-degree_granting","",0.5435,0.0,0.2857,0.0,510,520,0,"SC",1965-12-01,"Biology,_Chemical_Engineering,_Journalism",1987,"www.uscb.edu",29909
0,0.8456,22013,0,6507,"Parkville","Parkville_MO",1164,0.562535694,0.789336801,0.3817,0.0,"Private_nonprofit","Graduate_degree",12130,"Park_University",39.189256,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-94.679041,0.482758621,"Yes",0.325390625,0.544946673,12130,0.438124055,0.041452345,0.520423601,0.0322,0.0067,0.0205,0.1852,0.541274817,0.479576399,0.0997,0.1698,0.474399164,0.0076,0.028,0.5801,0.0737,0.035266458,0.4762,"Predominantly_bachelors-degree_granting","",0.539,0.0,0.2632,0.0,0,0,0,"MO",1965-12-01,"Geography,_English,_Architecture",9356,"www.park.edu",641523795
0,0.8216,52741,0,6150,"Elmira","Elmira_NY",1369,0.716931217,0.90078329,0.6014,0.0,"Private_nonprofit","Graduate_degree",41900,"Elmira_College",42.0961,4,"City:_Small_(population_less_than_100,000)",-76.813459,0.219123506,"Yes",0.473867596,0.675078864,41900,0.0,0.0,0.731601732,0.0197,0.0028,0.0234,0.0459,0.711155379,0.268398268,0.4167,0.0384,0.045816733,0.0,0.0469,0.0872,0.044,0.0,0.7788,"Predominantly_bachelors-degree_granting","",0.7569,0.0,0.0,0.0,0,0,0,"NY",1965-12-01,"German,_Applied_Mathematics,_Human_Development",1067,"https://www.elmira.edu",14901
21,0.533,43473,0,6407,"Santee","Santee_CA",151,0.54248366,0.836363636,0.5211,0.0,"Private_nonprofit","Graduate_degree",29550,"San_Diego_Christian_College",32.842404,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-116.978112,0.463869464,"Yes",0.317460318,0.656,29550,0.358638744,0.04973822,0.591623037,0.0565,0.0072,0.0217,0.1029,0.543123543,0.408376963,0.216,0.2609,0.200466201,0.0188,0.0116,0.2507,0.0667,0.0,0.4536,"Predominantly_bachelors-degree_granting","Undenominational",0.6778,0.0,0.25,0.0,530,520,510,"CA",1976-08-01,"African_Studies,_Astrophysics,_Computer_Engineering",690,"sdcc.edu",92071
29,0.9079,26143,0,10251,"Lexington","Lexington_KY",764,0.699572127,0.840591291,0.6396,0.0,"Public","Graduate_degree",11484,"University_of_Kentucky",38.038911,4,"City:_Large_(population_of_250,000_or_more)",-84.504747,0.283003953,"Yes",0.441049605,0.686181076,26334,0.222944921,0.010655965,0.766399114,0.0367,0.0017,0.0253,0.0788,0.568774704,0.233600886,0.829,0.044,0.028853755,9.0E-4,0.0283,0.0662,0.029,0.002371542,0.7554,"Predominantly_bachelors-degree_granting","",0.8172,0.0,0.3409,0.0,630,620,610,"KY",1965-12-01,"Ethnic_Studies,_Electrical_Engineering,_Canadian_Studies",22244,"www.uky.edu",405060032
28,0.5974,54708,0,8417,"Philadelphia","Philadelphia_PA",1905,0.893416928,0.945229682,0.6959,0.0,"Private_nonprofit","Graduate_degree",38850,"University_of_the_Sciences",39.946412,4,"City:_Large_(population_of_250,000_or_more)",-75.207001,0.217647059,"Yes",0.655172414,0.802158273,38850,0.0,0.0,0.762105263,0.0321,7.0E-4,0.3672,0.0619,0.623529412,0.237894737,0.9867,0.0425,0.0,0.0015,0.0104,0.0112,0.0634,0.0,0.4201,"Predominantly_bachelors-degree_granting","",0.8483,0.0,0.0,0.0,640,620,610,"PA",1965-12-01,"Geography,_East_Asian_Studies,_Animal_Behavior_and_Ethology",1340,"www.usciences.edu",191044495
24,0.7659,19255,0,7251,"Montgomery","Montgomery_AL",8,0.58493353,0.711256118,0.2261,0.0,"Public","Graduate_degree",9640,"Auburn_University_at_Montgomery",32.36736,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-86.177544,0.489226249,"Yes",0.297530864,0.447007931,20710,0.358864489,0.023031602,0.61810391,0.0319,0.006,0.0247,0.3627,0.69294809,0.38189609,0.9585,0.0141,0.072967679,0.001,0.0412,0.2592,0.0058,0.00489716,0.5126,"Predominantly_bachelors-degree_granting","",0.6667,0.0,0.4808,0.0,495,495,0,"AL",1968-01-01,"Electrical_Engineering,_Epidemiology,_Philosophy",4171,"www.aum.edu",361173596
27,0.7002,39155,0,6661,"Palos_Heights","Palos_Heights_IL",590,0.811634349,0.885496183,0.5769,0.0,"Private_nonprofit","Graduate_degree",27675,"Trinity_Christian_College",41.667687,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-87.783973,0.329011345,"Yes",0.488798371,0.755593804,27675,0.287272727,0.041818182,0.670909091,0.0157,0.0028,0.0111,0.0894,0.688816856,0.329090909,0.5135,0.1207,0.113452188,9.0E-4,0.0765,0.1677,0.0313,0.0,0.6516,"Predominantly_bachelors-degree_granting","Interdenominational",0.8316,0.0,1.0,0.0,600,618,0,"IL",1965-09-01,"Korean,_Graphic_Design,_Genetics",1085,"www.trnty.edu",604630929
24,0.618,20263,0,6210,"Natchitoches","Natchitoches_LA",802,0.754074074,0.698924731,0.3532,0.0,"Public","Graduate_degree",7620,"Northwestern_State_University_of_Louisiana",31.750666,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-93.097797,0.480271425,"Yes",0.553403431,0.558679707,18408,0.401955307,0.022346369,0.575698324,0.0357,0.0151,0.0068,0.3122,0.734355366,0.424301676,0.9848,0.0588,0.164865544,0.0015,0.0153,0.3089,0.0188,0.002764514,0.5357,"Predominantly_bachelors-degree_granting","",0.7001,0.0,0.4242,0.0,560,540,0,"LA",1965-12-01,"Arabic,_Mechanical_Engineering,_Canadian_Studies",7498,"www.nsula.edu/",714970002
24,0.4885,17212,0,5861,"Chickasha","Chickasha_OK",1746,0.733695652,0.810810811,0.392,0.0,"Public","Bachelors_degree",7200,"University_of_Science_and_Arts_of_Oklahoma",35.031392,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-97.95641,0.422818792,"Yes",0.443965517,0.5,17550,0.404466501,0.027295285,0.568238213,0.1104,0.0633,0.0074,0.0347,0.704697987,0.431761787,0.5952,0.0931,0.087248322,0.0012,0.0931,0.1141,0.0087,0.0,0.5881,"Predominantly_bachelors-degree_granting","",0.6613,0.0,0.0,0.0,510,500,0,"OK",1965-12-01,"Marketing,_Russian,_Digital_Communications_and_Media/Multimedia",806,"www.usao.edu",730185322
0,0.4041,17310,0,7805,"New_York","New_York_NY",1371,0.710985916,0.868940754,0.7726,0.0,"Public","Graduate_degree",5335,"Fashion_Institute_of_Technology",40.74731,4,"City:_Large_(population_of_250,000_or_more)",-73.994781,0.358708189,"Yes",0.503808488,0.691089109,14515,0.252229299,0.023779193,0.723991507,0.0355,0.0017,0.1,0.0885,0.83929258,0.276008493,0.9964,0.1791,0.023452518,0.0023,0.1272,0.0995,0.0027,0.0,0.4629,"Predominantly_associates-degree_granting","",0.892,0.0,0.75,0.0,0,0,0,"NY",1967-05-01,"African_Studies,_Anthropology,_Human_Development",8168,"www.fitnyc.edu",100015992
